Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Home,Chrome 132.0.6834.160,,,11-02-2025 10:13:03,11-02-2025 10:14:56,1m - 52.950s,FAILED
,,,,,,,
Test Cases/Home/홈화면 확인/숏컷 객체 강조,Chrome 132.0.6834.160,,,11-02-2025 10:13:03,11-02-2025 10:13:19,15.250s,PASSED
"openBrowser("""")",Chrome 132.0.6834.160,,,11-02-2025 10:13:03,11-02-2025 10:13:06,2.073s,PASSED
"navigateToUrl(""https:/qa.tapas.io/"")",Chrome 132.0.6834.160,,,11-02-2025 10:13:06,11-02-2025 10:13:07,1.324s,PASSED
"searchBox = findTestObject(""Home/숏컷 미로그인/Page_Home  Spotlight/input_More_q"")",Chrome 132.0.6834.160,,,11-02-2025 10:13:07,11-02-2025 10:13:07,0.079s,PASSED
HighlightElement.run(searchBox),Chrome 132.0.6834.160,,,11-02-2025 10:13:07,11-02-2025 10:13:11,3.813s,PASSED
"verifyElementPresent(searchBox, 1)",Chrome 132.0.6834.160,,,11-02-2025 10:13:11,11-02-2025 10:13:11,0.249s,PASSED
"logoImage = findTestObject(""Home/숏컷 미로그인/Page_Home  Spotlight/img_More_absolute right-2 top-24 -translate-y-24"")",Chrome 132.0.6834.160,,,11-02-2025 10:13:11,11-02-2025 10:13:11,0.006s,PASSED
HighlightElement.run(logoImage),Chrome 132.0.6834.160,,,11-02-2025 10:13:11,11-02-2025 10:13:13,2.294s,PASSED
"verifyElementPresent(logoImage, 1)",Chrome 132.0.6834.160,,,11-02-2025 10:13:13,11-02-2025 10:13:14,0.258s,PASSED
"loginButton = findTestObject(""Home/숏컷 미로그인/Page_Home  Spotlight/button_Login"")",Chrome 132.0.6834.160,,,11-02-2025 10:13:14,11-02-2025 10:13:14,0.004s,PASSED
HighlightElement.run(loginButton),Chrome 132.0.6834.160,,,11-02-2025 10:13:14,11-02-2025 10:13:16,2.287s,PASSED
"verifyElementPresent(loginButton, 1)",Chrome 132.0.6834.160,,,11-02-2025 10:13:16,11-02-2025 10:13:16,0.238s,PASSED
"publishButton = findTestObject(""Home/숏컷 미로그인/Page_Home  Spotlight/button_Publish"")",Chrome 132.0.6834.160,,,11-02-2025 10:13:16,11-02-2025 10:13:16,0.004s,PASSED
HighlightElement.run(publishButton),Chrome 132.0.6834.160,,,11-02-2025 10:13:16,11-02-2025 10:13:18,2.264s,PASSED
"verifyElementPresent(publishButton, 1)",Chrome 132.0.6834.160,,,11-02-2025 10:13:18,11-02-2025 10:13:19,0.227s,PASSED
"comment(""✅ Test 1 완료. 브라우저 유지 상태에서 Test 2 실행"")",Chrome 132.0.6834.160,,,11-02-2025 10:13:19,11-02-2025 10:13:19,0.007s,PASSED
,,,,,,,
Test Cases/Home/홈화면 확인/숏컷 확인 - 로그인 - 강조 확인,Chrome 132.0.6834.160,,,11-02-2025 10:13:19,11-02-2025 10:13:36,17.370s,PASSED
"url = ""https://qa.tapas.io/account/signin?from=/""",Chrome 132.0.6834.160,,,11-02-2025 10:13:19,11-02-2025 10:13:19,0.001s,PASSED
"email = ""dkttapas00@gmail.com""",Chrome 132.0.6834.160,,,11-02-2025 10:13:19,11-02-2025 10:13:19,0.000s,PASSED
"password = ""winehouse""",Chrome 132.0.6834.160,,,11-02-2025 10:13:19,11-02-2025 10:13:19,0.001s,PASSED
"cookieFilePath = ""cookies.save""",Chrome 132.0.6834.160,,,11-02-2025 10:13:19,11-02-2025 10:13:19,0.001s,PASSED
"comment(""🚀 Test 2 시작! 기존 브라우저 사용"")",Chrome 132.0.6834.160,,,11-02-2025 10:13:19,11-02-2025 10:13:19,0.001s,PASSED
cookieFile = new java.io.File(cookieFilePath),Chrome 132.0.6834.160,,,11-02-2025 10:13:19,11-02-2025 10:13:19,0.001s,PASSED
if (cookieFile.exists()),Chrome 132.0.6834.160,,,11-02-2025 10:13:19,11-02-2025 10:13:20,1.461s,PASSED
"searchBox = findTestObject(""Home/숏컷 로그인 신규/Page_Home  Spotlight/input_More_q"")",Chrome 132.0.6834.160,,,11-02-2025 10:13:20,11-02-2025 10:13:20,0.007s,PASSED
HighlightElement.run(searchBox),Chrome 132.0.6834.160,,,11-02-2025 10:13:20,11-02-2025 10:13:23,2.811s,PASSED
"verifyElementPresent(searchBox, 0)",Chrome 132.0.6834.160,,,11-02-2025 10:13:23,11-02-2025 10:13:23,0.248s,PASSED
"logoImage = findTestObject(""Home/숏컷 로그인 신규/Page_Home  Spotlight/img_More_absolute right-2 top-24 -translate-y-24"")",Chrome 132.0.6834.160,,,11-02-2025 10:13:23,11-02-2025 10:13:23,0.005s,PASSED
HighlightElement.run(logoImage),Chrome 132.0.6834.160,,,11-02-2025 10:13:23,11-02-2025 10:13:26,2.281s,PASSED
"verifyElementPresent(logoImage, 0)",Chrome 132.0.6834.160,,,11-02-2025 10:13:26,11-02-2025 10:13:26,0.237s,PASSED
"libraryimage = findTestObject(""Home/숏컷 로그인 신규/Page_Home  Spotlight/library"")",Chrome 132.0.6834.160,,,11-02-2025 10:13:26,11-02-2025 10:13:26,0.005s,PASSED
HighlightElement.run(libraryimage),Chrome 132.0.6834.160,,,11-02-2025 10:13:26,11-02-2025 10:13:28,2.283s,PASSED
"verifyElementPresent(libraryimage, 0)",Chrome 132.0.6834.160,,,11-02-2025 10:13:28,11-02-2025 10:13:28,0.237s,PASSED
"inboximage = findTestObject(""Home/숏컷 로그인 신규/Page_Home  Spotlight/inbox"")",Chrome 132.0.6834.160,,,11-02-2025 10:13:28,11-02-2025 10:13:28,0.003s,PASSED
HighlightElement.run(inboximage),Chrome 132.0.6834.160,,,11-02-2025 10:13:28,11-02-2025 10:13:31,2.291s,PASSED
"verifyElementPresent(inboximage, 0)",Chrome 132.0.6834.160,,,11-02-2025 10:13:31,11-02-2025 10:13:31,0.242s,PASSED
"profileImage = findTestObject(""Home/숏컷 로그인 신규/Page_Home  Spotlight/div_More_absolute left-0 top-0 size-full rounded-100 border-1 border-888"")",Chrome 132.0.6834.160,,,11-02-2025 10:13:31,11-02-2025 10:13:31,0.005s,PASSED
HighlightElement.run(profileImage),Chrome 132.0.6834.160,,,11-02-2025 10:13:31,11-02-2025 10:13:33,2.295s,PASSED
"verifyElementPresent(profileImage, 0)",Chrome 132.0.6834.160,,,11-02-2025 10:13:33,11-02-2025 10:13:33,0.243s,PASSED
"publishButton = findTestObject(""Home/숏컷 로그인 신규/Page_Home  Spotlight/button_Publish"")",Chrome 132.0.6834.160,,,11-02-2025 10:13:33,11-02-2025 10:13:33,0.011s,PASSED
HighlightElement.run(publishButton),Chrome 132.0.6834.160,,,11-02-2025 10:13:33,11-02-2025 10:13:36,2.279s,PASSED
"verifyElementPresent(publishButton, 0)",Chrome 132.0.6834.160,,,11-02-2025 10:13:36,11-02-2025 10:13:36,0.241s,PASSED
"comment(""✅ 로그인 확인 완료 - 검색 실행"")",Chrome 132.0.6834.160,,,11-02-2025 10:13:36,11-02-2025 10:13:36,0.003s,PASSED
,,,,,,,
Test Cases/Home/검색 동작/검색 결과 없음 확인,Chrome 132.0.6834.160,,,11-02-2025 10:13:36,11-02-2025 10:13:41,5.506s,PASSED
"comment(""✅ 검색 실행"")",Chrome 132.0.6834.160,,,11-02-2025 10:13:36,11-02-2025 10:13:36,0.001s,PASSED
"navigateToUrl(""https://qa.tapas.io/"")",Chrome 132.0.6834.160,,,11-02-2025 10:13:36,11-02-2025 10:13:37,1.466s,PASSED
